구,동,연령별,시점,계,한국인,등록외국인,
서대문구,남가좌2동,85~89세,2025. 1/4,426,426,-,
서대문구,남가좌2동,90~94세,2025. 1/4,124,123,1,
서대문구,남가좌2동,95~99세,2025. 1/4,32,32,-,
서대문구,남가좌2동,100세 이상,2025. 1/4,8,8,-,
서대문구,북가좌1동,합계,2025. 1/4,17469,17340,129,
서대문구,북가좌1동,0~4세,2025. 1/4,425,422,3,
서대문구,북가좌1동,5~9세,2025. 1/4,613,610,3,
서대문구,북가좌1동,10~14세,2025. 1/4,975,971,4,
서대문구,북가좌1동,15~19세,2025. 1/4,927,924,3,
서대문구,북가좌1동,20~24세,2025. 1/4,873,867,6,
서대문구,북가좌1동,25~29세,2025. 1/4,908,893,15,
서대문구,북가좌1동,30~34세,2025. 1/4,1071,1054,17,
서대문구,북가좌1동,35~39세,2025. 1/4,1080,1063,17,
서대문구,북가좌1동,40~44세,2025. 1/4,1363,1349,14,
서대문구,북가좌1동,45~49세,2025. 1/4,1536,1522,14,
서대문구,북가좌1동,50~54세,2025. 1/4,1630,1624,6,
서대문구,북가좌1동,55~59세,2025. 1/4,1353,1340,13,
서대문구,북가좌1동,60~64세,2025. 1/4,1316,1312,4,
서대문구,북가좌1동,65~69세,2025. 1/4,1110,1106,4,
서대문구,북가좌1동,70~74세,2025. 1/4,787,785,2,
서대문구,북가좌1동,75~79세,2025. 1/4,651,650,1,
서대문구,북가좌1동,80~84세,2025. 1/4,477,475,2,
서대문구,북가좌1동,85~89세,2025. 1/4,274,274,-,
서대문구,북가좌1동,90~94세,2025. 1/4,84,84,-,
서대문구,북가좌1동,95~99세,2025. 1/4,13,13,-,
서대문구,북가좌1동,100세 이상,2025. 1/4,3,2,1,
서대문구,북가좌2동,합계,2025. 1/4,30470,30060,410,
서대문구,북가좌2동,0~4세,2025. 1/4,450,448,2,
서대문구,북가좌2동,5~9세,2025. 1/4,603,598,5,
서대문구,북가좌2동,10~14세,2025. 1/4,933,929,4,
서대문구,북가좌2동,15~19세,2025. 1/4,1090,1076,14,
서대문구,북가좌2동,20~24세,2025. 1/4,1639,1571,68,
서대문구,북가좌2동,25~29세,2025. 1/4,2547,2471,76,
서대문구,북가좌2동,30~34세,2025. 1/4,2369,2318,51,
서대문구,북가좌2동,35~39세,2025. 1/4,1783,1754,29,
서대문구,북가좌2동,40~44세,2025. 1/4,2029,1994,35,
서대문구,북가좌2동,45~49세,2025. 1/4,2049,2021,28,
서대문구,북가좌2동,50~54세,2025. 1/4,2664,2637,27,
서대문구,북가좌2동,55~59세,2025. 1/4,2557,2541,16,
서대문구,북가좌2동,60~64세,2025. 1/4,2522,2498,24,
서대문구,북가좌2동,65~69세,2025. 1/4,2376,2361,15,
서대문구,북가좌2동,70~74세,2025. 1/4,1706,1696,10,
서대문구,북가좌2동,75~79세,2025. 1/4,1410,1404,6,
서대문구,북가좌2동,80~84세,2025. 1/4,1043,1043,-,
서대문구,북가좌2동,85~89세,2025. 1/4,509,509,-,
서대문구,북가좌2동,90~94세,2025. 1/4,151,151,-,
서대문구,북가좌2동,95~99세,2025. 1/4,37,37,-,
서대문구,북가좌2동,100세 이상,2025. 1/4,3,3,-,
서대문구,충현동,합계,2025. 1/4,19829,19354,475,
서대문구,충현동,0~4세,2025. 1/4,399,396,3,
서대문구,충현동,5~9세,2025. 1/4,525,521,4,
서대문구,충현동,10~14세,2025. 1/4,631,622,9,
서대문구,충현동,15~19세,2025. 1/4,668,654,14,
서대문구,충현동,20~24세,2025. 1/4,1055,1004,51,
서대문구,충현동,25~29세,2025. 1/4,1894,1785,109,
서대문구,충현동,30~34세,2025. 1/4,2003,1942,61,
서대문구,충현동,35~39세,2025. 1/4,1460,1408,52,
서대문구,충현동,40~44세,2025. 1/4,1478,1432,46,
서대문구,충현동,45~49세,2025. 1/4,1331,1290,41,
서대문구,충현동,50~54세,2025. 1/4,1536,1512,24,
서대문구,충현동,55~59세,2025. 1/4,1582,1552,30,
서대문구,충현동,60~64세,2025. 1/4,1498,1480,18,
서대문구,충현동,65~69세,2025. 1/4,1335,1328,7,
서대문구,충현동,70~74세,2025. 1/4,842,837,5,
서대문구,충현동,75~79세,2025. 1/4,640,639,1,
서대문구,충현동,80~84세,2025. 1/4,492,492,-,
서대문구,충현동,85~89세,2025. 1/4,304,304,-,
서대문구,충현동,90~94세,2025. 1/4,116,116,-,
서대문구,충현동,95~99세,2025. 1/4,33,33,-,
서대문구,충현동,100세 이상,2025. 1/4,7,7,-,
서대문구,북아현동,합계,2025. 1/4,15627,15275,352,
서대문구,북아현동,0~4세,2025. 1/4,569,565,4,
서대문구,북아현동,5~9세,2025. 1/4,632,629,3,
서대문구,북아현동,10~14세,2025. 1/4,512,506,6,
서대문구,북아현동,15~19세,2025. 1/4,486,482,4,
서대문구,북아현동,20~24세,2025. 1/4,791,733,58,
서대문구,북아현동,25~29세,2025. 1/4,1169,1098,71,
서대문구,북아현동,30~34세,2025. 1/4,1476,1434,42,
서대문구,북아현동,35~39세,2025. 1/4,1420,1378,42,
서대문구,북아현동,40~44세,2025. 1/4,1387,1367,20,
서대문구,북아현동,45~49세,2025. 1/4,1078,1050,28,
서대문구,북아현동,50~54세,2025. 1/4,1277,1263,14,
서대문구,북아현동,55~59세,2025. 1/4,1231,1213,18,
서대문구,북아현동,60~64세,2025. 1/4,1085,1065,20,
서대문구,북아현동,65~69세,2025. 1/4,881,871,10,
서대문구,북아현동,70~74세,2025. 1/4,580,573,7,
서대문구,북아현동,75~79세,2025. 1/4,410,408,2,
서대문구,북아현동,80~84세,2025. 1/4,355,354,1,
서대문구,북아현동,85~89세,2025. 1/4,207,206,1,
서대문구,북아현동,90~94세,2025. 1/4,57,57,-,
서대문구,북아현동,95~99세,2025. 1/4,22,21,1,
서대문구,북아현동,100세 이상,2025. 1/4,2,2,-,
서대문구,신촌동,합계,2025. 1/4,27882,20426,7456,
서대문구,신촌동,0~4세,2025. 1/4,234,225,9,
서대문구,신촌동,5~9세,2025. 1/4,195,184,11,
서대문구,신촌동,10~14세,2025. 1/4,366,359,7,
서대문구,신촌동,15~19세,2025. 1/4,930,666,264,
서대문구,신촌동,20~24세,2025. 1/4,7356,3962,3394,
서대문구,신촌동,25~29세,2025. 1/4,6944,4556,2388,
서대문구,신촌동,30~34세,2025. 1/4,3259,2524,735,
서대문구,신촌동,35~39세,2025. 1/4,1507,1211,296,
서대문구,신촌동,40~44세,2025. 1/4,1130,985,145,
서대문구,신촌동,45~49세,2025. 1/4,946,880,66,
서대문구,신촌동,50~54세,2025. 1/4,1039,982,57,
서대문구,신촌동,55~59세,2025. 1/4,941,912,29,
서대문구,신촌동,60~64세,2025. 1/4,780,762,18,
서대문구,신촌동,65~69세,2025. 1/4,651,634,17,
서대문구,신촌동,70~74세,2025. 1/4,488,479,9,
서대문구,신촌동,75~79세,2025. 1/4,438,431,7,
서대문구,신촌동,80~84세,2025. 1/4,351,350,1,
서대문구,신촌동,85~89세,2025. 1/4,237,234,3,
서대문구,신촌동,90~94세,2025. 1/4,64,64,-,
서대문구,신촌동,95~99세,2025. 1/4,21,21,-,
서대문구,신촌동,100세 이상,2025. 1/4,5,5,-,
서대문구,연희동,합계,2025. 1/4,36985,33574,3411,
서대문구,연희동,0~4세,2025. 1/4,479,456,23,
서대문구,연희동,5~9세,2025. 1/4,741,677,64,
서대문구,연희동,10~14세,2025. 1/4,974,862,112,
서대문구,연희동,15~19세,2025. 1/4,1298,1159,139,
서대문구,연희동,20~24세,2025. 1/4,3734,3009,725,
서대문구,연희동,25~29세,2025. 1/4,5024,4313,711,
서대문구,연희동,30~34세,2025. 1/4,3584,3229,355,
서대문구,연희동,35~39세,2025. 1/4,2356,2138,218,
서대문구,연희동,40~44세,2025. 1/4,2412,2197,215,
서대문구,연희동,45~49세,2025. 1/4,2285,2102,183,
서대문구,연희동,50~54세,2025. 1/4,2704,2534,170,
서대문구,연희동,55~59세,2025. 1/4,2473,2351,122,
서대문구,연희동,60~64세,2025. 1/4,2260,2159,101,
서대문구,연희동,65~69세,2025. 1/4,2050,1943,107,
서대문구,연희동,70~74세,2025. 1/4,1437,1377,60,
서대문구,연희동,75~79세,2025. 1/4,1269,1224,45,
서대문구,연희동,80~84세,2025. 1/4,1068,1033,35,
서대문구,연희동,85~89세,2025. 1/4,570,551,19,
서대문구,연희동,90~94세,2025. 1/4,210,205,5,
서대문구,연희동,95~99세,2025. 1/4,44,44,-,
서대문구,연희동,100세 이상,2025. 1/4,13,11,2,
마포구,구계,합계,2025. 1/4,371852,360520,11332,
마포구,구계,0~4세,2025. 1/4,8270,8169,101,
마포구,구계,5~9세,2025. 1/4,11013,10815,198,
마포구,구계,10~14세,2025. 1/4,12653,12465,188,
마포구,구계,15~19세,2025. 1/4,13891,13548,343,
마포구,구계,20~24세,2025. 1/4,24640,22187,2453,
마포구,구계,25~29세,2025. 1/4,37065,34466,2599,
마포구,구계,30~34세,2025. 1/4,37200,35672,1528,
마포구,구계,35~39세,2025. 1/4,29490,28457,1033,
마포구,구계,40~44세,2025. 1/4,29543,28775,768,
마포구,구계,45~49세,2025. 1/4,27067,26540,527,
마포구,구계,50~54세,2025. 1/4,30696,30251,445,
마포구,구계,55~59세,2025. 1/4,26318,25918,400,
마포구,구계,60~64세,2025. 1/4,23211,22901,310,
마포구,구계,65~69세,2025. 1/4,20108,19918,190,
마포구,구계,70~74세,2025. 1/4,13854,13717,137,
마포구,구계,75~79세,2025. 1/4,11130,11067,63,
마포구,구계,80~84세,2025. 1/4,8805,8774,31,
마포구,구계,85~89세,2025. 1/4,4772,4761,11,
마포구,구계,90~94세,2025. 1/4,1711,1707,4,
마포구,구계,95~99세,2025. 1/4,366,365,1,
마포구,구계,100세 이상,2025. 1/4,49,47,2,
마포구,용강동,합계,2025. 1/4,21566,21190,376,
마포구,용강동,0~4세,2025. 1/4,640,628,12,
마포구,용강동,5~9세,2025. 1/4,1142,1132,10,
마포구,용강동,10~14세,2025. 1/4,1259,1252,7,
마포구,용강동,15~19세,2025. 1/4,955,948,7,
마포구,용강동,20~24세,2025. 1/4,845,828,17,
마포구,용강동,25~29세,2025. 1/4,1175,1137,38,
마포구,용강동,30~34세,2025. 1/4,1621,1574,47,
마포구,용강동,35~39세,2025. 1/4,1861,1802,59,
마포구,용강동,40~44세,2025. 1/4,2211,2167,44,
마포구,용강동,45~49세,2025. 1/4,2007,1976,31,
마포구,용강동,50~54세,2025. 1/4,1885,1846,39,
마포구,용강동,55~59세,2025. 1/4,1416,1391,25,
마포구,용강동,60~64세,2025. 1/4,1263,1246,17,
마포구,용강동,65~69세,2025. 1/4,1074,1067,7,
마포구,용강동,70~74세,2025. 1/4,730,723,7,
마포구,용강동,75~79세,2025. 1/4,570,564,6,
마포구,용강동,80~84세,2025. 1/4,486,483,3,
마포구,용강동,85~89세,2025. 1/4,267,267,-,
마포구,용강동,90~94세,2025. 1/4,122,122,-,
마포구,용강동,95~99세,2025. 1/4,33,33,-,
마포구,용강동,100세 이상,2025. 1/4,4,4,-,
마포구,대흥동,합계,2025. 1/4,16057,14244,1813,
마포구,대흥동,0~4세,2025. 1/4,222,218,4,
마포구,대흥동,5~9세,2025. 1/4,272,261,11,
마포구,대흥동,10~14세,2025. 1/4,349,347,2,
마포구,대흥동,15~19세,2025. 1/4,592,541,51,
마포구,대흥동,20~24세,2025. 1/4,2228,1554,674,
마포구,대흥동,25~29세,2025. 1/4,2609,2031,578,
마포구,대흥동,30~34세,2025. 1/4,1670,1451,219,
마포구,대흥동,35~39세,2025. 1/4,1083,982,101,
마포구,대흥동,40~44세,2025. 1/4,996,949,47,
마포구,대흥동,45~49세,2025. 1/4,943,915,28,
마포구,대흥동,50~54세,2025. 1/4,1144,1118,26,
마포구,대흥동,55~59세,2025. 1/4,979,950,29,
마포구,대흥동,60~64세,2025. 1/4,890,862,28,
마포구,대흥동,65~69세,2025. 1/4,688,682,6,
마포구,대흥동,70~74세,2025. 1/4,472,469,3,
마포구,대흥동,75~79세,2025. 1/4,338,337,1,
마포구,대흥동,80~84세,2025. 1/4,332,330,2,
마포구,대흥동,85~89세,2025. 1/4,172,171,1,
마포구,대흥동,90~94세,2025. 1/4,63,62,1,
마포구,대흥동,95~99세,2025. 1/4,10,10,-,
마포구,대흥동,100세 이상,2025. 1/4,5,4,1,
마포구,염리동,합계,2025. 1/4,17715,16803,912,
마포구,염리동,0~4세,2025. 1/4,460,451,9,
마포구,염리동,5~9세,2025. 1/4,794,782,12,
마포구,염리동,10~14세,2025. 1/4,988,976,12,
마포구,염리동,15~19세,2025. 1/4,798,786,12,
마포구,염리동,20~24세,2025. 1/4,1172,976,196,
마포구,염리동,25~29세,2025. 1/4,1520,1313,207,
마포구,염리동,30~34세,2025. 1/4,1602,1386,216,
마포구,염리동,35~39세,2025. 1/4,1364,1233,131,
마포구,염리동,40~44세,2025. 1/4,1660,1624,36,
마포구,염리동,45~49세,2025. 1/4,1562,1540,22,
마포구,염리동,50~54세,2025. 1/4,1427,1412,15,
마포구,염리동,55~59세,2025. 1/4,1159,1143,16,
마포구,염리동,60~64세,2025. 1/4,938,925,13,
마포구,염리동,65~69세,2025. 1/4,749,743,6,
마포구,염리동,70~74세,2025. 1/4,502,497,5,
마포구,염리동,75~79세,2025. 1/4,408,406,2,
마포구,염리동,80~84세,2025. 1/4,348,346,2,
마포구,염리동,85~89세,2025. 1/4,194,194,-,
마포구,염리동,90~94세,2025. 1/4,58,58,-,
마포구,염리동,95~99세,2025. 1/4,11,11,-,
마포구,염리동,100세 이상,2025. 1/4,1,1,-,
마포구,신수동,합계,2025. 1/4,22499,22117,382,
마포구,신수동,0~4세,2025. 1/4,613,611,2,
마포구,신수동,5~9세,2025. 1/4,758,754,4,
마포구,신수동,10~14세,2025. 1/4,772,769,3,
마포구,신수동,15~19세,2025. 1/4,1015,1009,6,
마포구,신수동,20~24세,2025. 1/4,1576,1493,83,
마포구,신수동,25~29세,2025. 1/4,1859,1765,94,
마포구,신수동,30~34세,2025. 1/4,1741,1699,42,
마포구,신수동,35~39세,2025. 1/4,1719,1687,32,
마포구,신수동,40~44세,2025. 1/4,1783,1747,36,
마포구,신수동,45~49세,2025. 1/4,1680,1655,25,
마포구,신수동,50~54세,2025. 1/4,2138,2120,18,
마포구,신수동,55~59세,2025. 1/4,1739,1723,16,
마포구,신수동,60~64세,2025. 1/4,1390,1380,10,
마포구,신수동,65~69세,2025. 1/4,1250,1241,9,
마포구,신수동,70~74세,2025. 1/4,830,829,1,
마포구,신수동,75~79세,2025. 1/4,686,686,-,
마포구,신수동,80~84세,2025. 1/4,532,531,1,
마포구,신수동,85~89세,2025. 1/4,303,303,-,
마포구,신수동,90~94세,2025. 1/4,88,88,-,
마포구,신수동,95~99세,2025. 1/4,24,24,-,
마포구,신수동,100세 이상,2025. 1/4,3,3,-,
마포구,서교동,합계,2025. 1/4,26070,23783,2287,
마포구,서교동,0~4세,2025. 1/4,282,273,9,
마포구,서교동,5~9세,2025. 1/4,350,336,14,
마포구,서교동,10~14세,2025. 1/4,398,385,13,
마포구,서교동,15~19세,2025. 1/4,721,617,104,
마포구,서교동,20~24세,2025. 1/4,2746,2036,710,
마포구,서교동,25~29세,2025. 1/4,4296,3537,759,
마포구,서교동,30~34세,2025. 1/4,3593,3296,297,
마포구,서교동,35~39세,2025. 1/4,2231,2101,130,
마포구,서교동,40~44세,2025. 1/4,1912,1832,80,
마포구,서교동,45~49세,2025. 1/4,1565,1528,37,
마포구,서교동,50~54세,2025. 1/4,1732,1696,36,
마포구,서교동,55~59세,2025. 1/4,1444,1411,33,
마포구,서교동,60~64세,2025. 1/4,1278,1251,27,
마포구,서교동,65~69세,2025. 1/4,1076,1056,20,
마포구,서교동,70~74세,2025. 1/4,757,744,13,
마포구,서교동,75~79세,2025. 1/4,734,732,2,
마포구,서교동,80~84세,2025. 1/4,507,505,2,
마포구,서교동,85~89세,2025. 1/4,294,294,-,
마포구,서교동,90~94세,2025. 1/4,121,120,1,
마포구,서교동,95~99세,2025. 1/4,32,32,-,
마포구,서교동,100세 이상,2025. 1/4,1,1,-,
마포구,합정동,합계,2025. 1/4,16356,15992,364,
마포구,합정동,0~4세,2025. 1/4,252,252,-,
마포구,합정동,5~9세,2025. 1/4,296,287,9,
마포구,합정동,10~14세,2025. 1/4,307,301,6,
마포구,합정동,15~19세,2025. 1/4,427,412,15,
마포구,합정동,20~24세,2025. 1/4,876,812,64,
마포구,합정동,25~29세,2025. 1/4,1999,1924,75,
마포구,합정동,30~34세,2025. 1/4,2196,2145,51,
마포구,합정동,35~39세,2025. 1/4,1582,1541,41,
마포구,합정동,40~44세,2025. 1/4,1297,1261,36,
마포구,합정동,45~49세,2025. 1/4,1094,1075,19,
마포구,합정동,50~54세,2025. 1/4,1172,1161,11,
마포구,합정동,55~59세,2025. 1/4,1022,1010,12,
마포구,합정동,60~64세,2025. 1/4,1045,1032,13,
마포구,합정동,65~69세,2025. 1/4,901,896,5,
마포구,합정동,70~74세,2025. 1/4,620,614,6,
마포구,합정동,75~79세,2025. 1/4,541,540,1,
마포구,합정동,80~84세,2025. 1/4,423,423,-,
마포구,합정동,85~89세,2025. 1/4,207,207,-,
마포구,합정동,90~94세,2025. 1/4,71,71,-,
마포구,합정동,95~99세,2025. 1/4,26,26,-,
마포구,합정동,100세 이상,2025. 1/4,2,2,-,
마포구,망원1동,합계,2025. 1/4,18982,18653,329,
마포구,망원1동,0~4세,2025. 1/4,290,286,4,
마포구,망원1동,5~9세,2025. 1/4,380,375,5,
마포구,망원1동,10~14세,2025. 1/4,461,453,8,
마포구,망원1동,15~19세,2025. 1/4,527,516,11,
마포구,망원1동,20~24세,2025. 1/4,982,963,19,
마포구,망원1동,25~29세,2025. 1/4,1956,1904,52,
마포구,망원1동,30~34세,2025. 1/4,2158,2106,52,
마포구,망원1동,35~39세,2025. 1/4,1490,1448,42,
마포구,망원1동,40~44세,2025. 1/4,1571,1531,40,
마포구,망원1동,45~49세,2025. 1/4,1293,1272,21,
마포구,망원1동,50~54세,2025. 1/4,1509,1492,17,
마포구,망원1동,55~59세,2025. 1/4,1420,1402,18,
마포구,망원1동,60~64세,2025. 1/4,1264,1247,17,
마포구,망원1동,65~69세,2025. 1/4,1163,1150,13,
마포구,망원1동,70~74세,2025. 1/4,856,849,7,
마포구,망원1동,75~79세,2025. 1/4,742,740,2,
마포구,망원1동,80~84세,2025. 1/4,550,549,1,
마포구,망원1동,85~89세,2025. 1/4,269,269,-,
마포구,망원1동,90~94세,2025. 1/4,85,85,-,
마포구,망원1동,95~99세,2025. 1/4,16,16,-,
마포구,망원1동,100세 이상,2025. 1/4,-,-,-,
마포구,망원2동,합계,2025. 1/4,17705,17473,232,
마포구,망원2동,0~4세,2025. 1/4,299,297,2,
마포구,망원2동,5~9세,2025. 1/4,432,431,1,
마포구,망원2동,10~14세,2025. 1/4,599,598,1,
마포구,망원2동,15~19세,2025. 1/4,693,690,3,
마포구,망원2동,20~24세,2025. 1/4,952,930,22,
마포구,망원2동,25~29세,2025. 1/4,1518,1488,30,
마포구,망원2동,30~34세,2025. 1/4,1718,1680,38,
마포구,망원2동,35~39세,2025. 1/4,1220,1185,35,
마포구,망원2동,40~44세,2025. 1/4,1397,1373,24,
마포구,망원2동,45~49세,2025. 1/4,1370,1357,13,
마포구,망원2동,50~54세,2025. 1/4,1590,1571,19,
마포구,망원2동,55~59세,2025. 1/4,1328,1309,19,
마포구,망원2동,60~64세,2025. 1/4,1136,1124,12,
마포구,망원2동,65~69세,2025. 1/4,1119,1111,8,
마포구,망원2동,70~74세,2025. 1/4,808,806,2,
마포구,망원2동,75~79세,2025. 1/4,661,660,1,
마포구,망원2동,80~84세,2025. 1/4,544,542,2,
마포구,망원2동,85~89세,2025. 1/4,230,230,-,
마포구,망원2동,90~94세,2025. 1/4,73,73,-,
마포구,망원2동,95~99세,2025. 1/4,14,14,-,
마포구,망원2동,100세 이상,2025. 1/4,4,4,-,
마포구,연남동,합계,2025. 1/4,15015,14067,948,
마포구,연남동,0~4세,2025. 1/4,201,198,3,
마포구,연남동,5~9세,2025. 1/4,239,231,8,
마포구,연남동,10~14세,2025. 1/4,288,280,8,
마포구,연남동,15~19세,2025. 1/4,375,359,16,
마포구,연남동,20~24세,2025. 1/4,1114,950,164,
마포구,연남동,25~29세,2025. 1/4,1940,1744,196,
마포구,연남동,30~34세,2025. 1/4,1941,1823,118,
마포구,연남동,35~39세,2025. 1/4,1252,1166,86,
마포구,연남동,40~44세,2025. 1/4,1141,1084,57,
마포구,연남동,45~49세,2025. 1/4,1014,956,58,
마포구,연남동,50~54세,2025. 1/4,1117,1070,47,
마포구,연남동,55~59세,2025. 1/4,966,926,40,
마포구,연남동,60~64세,2025. 1/4,820,787,33,
마포구,연남동,65~69세,2025. 1/4,839,793,46,
마포구,연남동,70~74세,2025. 1/4,611,571,40,
마포구,연남동,75~79세,2025. 1/4,453,437,16,
마포구,연남동,80~84세,2025. 1/4,397,389,8,
마포구,연남동,85~89세,2025. 1/4,205,201,4,
마포구,연남동,90~94세,2025. 1/4,81,81,-,
마포구,연남동,95~99세,2025. 1/4,15,15,-,
마포구,연남동,100세 이상,2025. 1/4,6,6,-,
마포구,성산1동,합계,2025. 1/4,18912,18539,373,
마포구,성산1동,0~4세,2025. 1/4,268,262,6,
마포구,성산1동,5~9세,2025. 1/4,365,361,4,
마포구,성산1동,10~14세,2025. 1/4,556,548,8,
마포구,성산1동,15~19세,2025. 1/4,693,687,6,
마포구,성산1동,20~24세,2025. 1/4,1123,1082,41,
마포구,성산1동,25~29세,2025. 1/4,1902,1844,58,
마포구,성산1동,30~34세,2025. 1/4,2011,1959,52,
마포구,성산1동,35~39세,2025. 1/4,1461,1424,37,
마포구,성산1동,40~44세,2025. 1/4,1438,1403,35,
마포구,성산1동,45~49세,2025. 1/4,1488,1457,31,
마포구,성산1동,50~54세,2025. 1/4,1716,1691,25,
마포구,성산1동,55~59세,2025. 1/4,1373,1349,24,
마포구,성산1동,60~64세,2025. 1/4,1237,1218,19,
마포구,성산1동,65~69세,2025. 1/4,1082,1076,6,
마포구,성산1동,70~74세,2025. 1/4,784,775,9,
마포구,성산1동,75~79세,2025. 1/4,608,603,5,
마포구,성산1동,80~84세,2025. 1/4,488,485,3,
마포구,성산1동,85~89세,2025. 1/4,229,226,3,
마포구,성산1동,90~94세,2025. 1/4,78,78,-,
마포구,성산1동,95~99세,2025. 1/4,9,8,1,
마포구,성산1동,100세 이상,2025. 1/4,3,3,-,
마포구,성산2동,합계,2025. 1/4,38822,38449,373,
마포구,성산2동,0~4세,2025. 1/4,768,762,6,
마포구,성산2동,5~9세,2025. 1/4,905,900,5,
마포구,성산2동,10~14세,2025. 1/4,1261,1258,3,
마포구,성산2동,15~19세,2025. 1/4,1500,1497,3,
마포구,성산2동,20~24세,2025. 1/4,2535,2476,59,
마포구,성산2동,25~29세,2025. 1/4,4190,4081,109,
마포구,성산2동,30~34세,2025. 1/4,4111,4056,55,
