구,동,연령별,계,한국인,등록외국인,
동대문구,답십리1동,70~74세,1086,1082,4,
동대문구,답십리1동,75~79세,867,865,2,
동대문구,답십리1동,80~84세,634,634,-,
동대문구,답십리1동,85~89세,313,312,1,
동대문구,답십리1동,90~94세,103,103,-,
동대문구,답십리1동,95~99세,20,20,-,
동대문구,답십리1동,100세 이상,4,4,-,
중랑구,면목2동,합계,23560,23134,426,
중랑구,면목2동,0~4세,348,332,16,
중랑구,면목2동,5~9세,488,472,16,
중랑구,면목2동,10~14세,624,620,4,
중랑구,면목2동,15~19세,672,660,12,
중랑구,면목2동,20~24세,1029,979,50,
중랑구,면목2동,25~29세,1749,1684,65,
중랑구,면목2동,30~34세,1946,1901,45,
중랑구,면목2동,35~39세,1523,1474,49,
중랑구,면목2동,40~44세,1528,1495,33,
중랑구,면목2동,45~49세,1617,1586,31,
중랑구,면목2동,50~54세,1916,1897,19,
중랑구,면목2동,55~59세,2326,2281,45,
중랑구,면목2동,60~64세,2357,2332,25,
중랑구,면목2동,65~69세,1937,1924,13,
중랑구,면목2동,70~74세,1314,1313,1,
중랑구,면목2동,75~79세,981,979,2,
중랑구,면목2동,80~84세,721,721,-,
중랑구,면목2동,85~89세,345,345,-,
중랑구,면목2동,90~94세,110,110,-,
중랑구,면목2동,95~99세,23,23,-,
중랑구,면목2동,100세 이상,6,6,-,
중랑구,면목4동,합계,18134,17775,359,
중랑구,면목4동,0~4세,338,325,13,
중랑구,면목4동,5~9세,421,415,6,
중랑구,면목4동,10~14세,541,523,18,
중랑구,면목4동,15~19세,545,523,22,
중랑구,면목4동,20~24세,849,797,52,
중랑구,면목4동,25~29세,1284,1248,36,
중랑구,면목4동,30~34세,1327,1286,41,
중랑구,면목4동,35~39세,1187,1140,47,
중랑구,면목4동,40~44세,1314,1288,26,
중랑구,면목4동,45~49세,1276,1252,24,
중랑구,면목4동,50~54세,1549,1529,20,
중랑구,면목4동,55~59세,1628,1607,21,
중랑구,면목4동,60~64세,1549,1528,21,
중랑구,면목4동,65~69세,1462,1456,6,
중랑구,면목4동,70~74세,1071,1067,4,
중랑구,면목4동,75~79세,872,871,1,
중랑구,면목4동,80~84세,612,612,-,
중랑구,면목4동,85~89세,227,226,1,
중랑구,면목4동,90~94세,61,61,-,
중랑구,면목4동,95~99세,18,18,-,
중랑구,면목4동,100세 이상,3,3,-,
중랑구,면목5동,합계,14304,14133,171,
중랑구,면목5동,0~4세,482,476,6,
중랑구,면목5동,5~9세,636,629,7,
중랑구,면목5동,10~14세,476,471,5,
중랑구,면목5동,15~19세,417,410,7,
중랑구,면목5동,20~24세,578,566,12,
중랑구,면목5동,25~29세,859,842,17,
중랑구,면목5동,30~34세,1083,1058,25,
중랑구,면목5동,35~39세,1176,1155,21,
중랑구,면목5동,40~44세,1336,1323,13,
중랑구,면목5동,45~49세,986,978,8,
중랑구,면목5동,50~54세,1223,1211,12,
중랑구,면목5동,55~59세,1184,1162,22,
중랑구,면목5동,60~64세,1139,1128,11,
중랑구,면목5동,65~69세,1028,1026,2,
중랑구,면목5동,70~74세,676,674,2,
중랑구,면목5동,75~79세,476,475,1,
중랑구,면목5동,80~84세,345,345,-,
중랑구,면목5동,85~89세,149,149,-,
중랑구,면목5동,90~94세,43,43,-,
중랑구,면목5동,95~99세,12,12,-,
중랑구,면목5동,100세 이상,-,-,-,
중랑구,면목7동,합계,21311,20897,414,
중랑구,면목7동,0~4세,471,459,12,
중랑구,면목7동,5~9세,499,489,10,
중랑구,면목7동,10~14세,476,468,8,
중랑구,면목7동,15~19세,565,549,16,
중랑구,면목7동,20~24세,968,907,61,
중랑구,면목7동,25~29세,1640,1581,59,
중랑구,면목7동,30~34세,1830,1786,44,
중랑구,면목7동,35~39세,1515,1460,55,
중랑구,면목7동,40~44세,1455,1421,34,
중랑구,면목7동,45~49세,1369,1338,31,
중랑구,면목7동,50~54세,1670,1640,30,
중랑구,면목7동,55~59세,1863,1843,20,
중랑구,면목7동,60~64세,1918,1900,18,
중랑구,면목7동,65~69세,1796,1786,10,
중랑구,면목7동,70~74세,1298,1292,6,
중랑구,면목7동,75~79세,950,950,-,
중랑구,면목7동,80~84세,615,615,-,
중랑구,면목7동,85~89세,276,276,-,
중랑구,면목7동,90~94세,113,113,-,
중랑구,면목7동,95~99세,22,22,-,
중랑구,면목7동,100세 이상,2,2,-,
중랑구,상봉1동,합계,22913,22732,181,
중랑구,상봉1동,0~4세,618,611,7,
중랑구,상봉1동,5~9세,725,721,4,
중랑구,상봉1동,10~14세,833,831,2,
중랑구,상봉1동,15~19세,837,828,9,
중랑구,상봉1동,20~24세,1089,1076,13,
중랑구,상봉1동,25~29세,1626,1591,35,
중랑구,상봉1동,30~34세,1846,1820,26,
중랑구,상봉1동,35~39세,1642,1606,36,
중랑구,상봉1동,40~44세,1691,1678,13,
중랑구,상봉1동,45~49세,1450,1441,9,
중랑구,상봉1동,50~54세,1803,1797,6,
중랑구,상봉1동,55~59세,2006,1994,12,
중랑구,상봉1동,60~64세,2087,2083,4,
중랑구,상봉1동,65~69세,1811,1808,3,
중랑구,상봉1동,70~74세,1071,1069,2,
중랑구,상봉1동,75~79세,822,822,-,
중랑구,상봉1동,80~84세,555,555,-,
중랑구,상봉1동,85~89세,297,297,-,
중랑구,상봉1동,90~94세,80,80,-,
중랑구,상봉1동,95~99세,23,23,-,
중랑구,상봉1동,100세 이상,1,1,-,
중랑구,상봉2동,합계,21443,20898,545,
중랑구,상봉2동,0~4세,420,409,11,
중랑구,상봉2동,5~9세,265,252,13,
중랑구,상봉2동,10~14세,304,293,11,
중랑구,상봉2동,15~19세,407,384,23,
중랑구,상봉2동,20~24세,1314,1220,94,
중랑구,상봉2동,25~29세,3156,3040,116,
중랑구,상봉2동,30~34세,3228,3161,67,
중랑구,상봉2동,35~39세,1889,1831,58,
중랑구,상봉2동,40~44세,1400,1367,33,
중랑구,상봉2동,45~49세,1142,1117,25,
중랑구,상봉2동,50~54세,1402,1376,26,
중랑구,상봉2동,55~59세,1500,1471,29,
중랑구,상봉2동,60~64세,1531,1504,27,
중랑구,상봉2동,65~69세,1256,1249,7,
중랑구,상봉2동,70~74세,854,852,2,
중랑구,상봉2동,75~79세,634,631,3,
중랑구,상봉2동,80~84세,455,455,-,
중랑구,상봉2동,85~89세,200,200,-,
중랑구,상봉2동,90~94세,71,71,-,
중랑구,상봉2동,95~99세,11,11,-,
중랑구,상봉2동,100세 이상,4,4,-,
중랑구,중화1동,합계,18456,18192,264,
중랑구,중화1동,0~4세,375,364,11,
중랑구,중화1동,5~9세,435,425,10,
중랑구,중화1동,10~14세,525,521,4,
중랑구,중화1동,15~19세,592,589,3,
중랑구,중화1동,20~24세,805,769,36,
중랑구,중화1동,25~29세,1369,1323,46,
중랑구,중화1동,30~34세,1682,1642,40,
중랑구,중화1동,35~39세,1318,1285,33,
중랑구,중화1동,40~44세,1305,1293,12,
중랑구,중화1동,45~49세,1172,1160,12,
중랑구,중화1동,50~54세,1392,1375,17,
중랑구,중화1동,55~59세,1477,1461,16,
중랑구,중화1동,60~64세,1695,1685,10,
중랑구,중화1동,65~69세,1575,1566,9,
중랑구,중화1동,70~74세,1118,1114,4,
중랑구,중화1동,75~79세,767,766,1,
중랑구,중화1동,80~84세,524,524,-,
중랑구,중화1동,85~89세,246,246,-,
중랑구,중화1동,90~94세,66,66,-,
중랑구,중화1동,95~99세,16,16,-,
중랑구,중화1동,100세 이상,2,2,-,
중랑구,중화2동,합계,24107,23513,594,
중랑구,중화2동,0~4세,366,352,14,
중랑구,중화2동,5~9세,407,395,12,
중랑구,중화2동,10~14세,441,430,11,
중랑구,중화2동,15~19세,522,503,19,
중랑구,중화2동,20~24세,1144,1056,88,
중랑구,중화2동,25~29세,2051,1958,93,
중랑구,중화2동,30~34세,2213,2141,72,
중랑구,중화2동,35~39세,1509,1458,51,
중랑구,중화2동,40~44세,1529,1486,43,
중랑구,중화2동,45~49세,1470,1428,42,
중랑구,중화2동,50~54세,1873,1841,32,
중랑구,중화2동,55~59세,2339,2292,47,
중랑구,중화2동,60~64세,2411,2381,30,
중랑구,중화2동,65~69세,2096,2072,24,
중랑구,중화2동,70~74세,1398,1391,7,
중랑구,중화2동,75~79세,1015,1010,5,
중랑구,중화2동,80~84세,790,789,1,
중랑구,중화2동,85~89세,399,398,1,
중랑구,중화2동,90~94세,118,116,2,
중랑구,중화2동,95~99세,15,15,-,
중랑구,중화2동,100세 이상,1,1,-,
중랑구,묵1동,합계,33595,33343,252,
중랑구,묵1동,0~4세,577,573,4,
중랑구,묵1동,5~9세,972,969,3,
중랑구,묵1동,10~14세,1391,1390,1,
중랑구,묵1동,15~19세,1461,1452,9,
중랑구,묵1동,20~24세,2002,1955,47,
중랑구,묵1동,25~29세,2550,2515,35,
중랑구,묵1동,30~34세,2561,2523,38,
중랑구,묵1동,35~39세,2058,2028,30,
중랑구,묵1동,40~44세,2404,2387,17,
중랑구,묵1동,45~49세,2554,2538,16,
중랑구,묵1동,50~54세,2971,2957,14,
중랑구,묵1동,55~59세,2589,2571,18,
중랑구,묵1동,60~64세,2590,2579,11,
중랑구,묵1동,65~69세,2378,2373,5,
중랑구,묵1동,70~74세,1758,1754,4,
중랑구,묵1동,75~79세,1269,1269,-,
중랑구,묵1동,80~84세,878,878,-,
중랑구,묵1동,85~89세,457,457,-,
중랑구,묵1동,90~94세,143,143,-,
중랑구,묵1동,95~99세,27,27,-,
중랑구,묵1동,100세 이상,5,5,-,
중랑구,묵2동,합계,18196,17836,360,
중랑구,묵2동,0~4세,321,313,8,
중랑구,묵2동,5~9세,408,399,9,
중랑구,묵2동,10~14세,470,463,7,
중랑구,묵2동,15~19세,555,542,13,
중랑구,묵2동,20~24세,975,889,86,
중랑구,묵2동,25~29세,1428,1367,61,
중랑구,묵2동,30~34세,1504,1464,40,
중랑구,묵2동,35~39세,1154,1118,36,
중랑구,묵2동,40~44세,1276,1253,23,
중랑구,묵2동,45~49세,1225,1208,17,
중랑구,묵2동,50~54세,1517,1502,15,
중랑구,묵2동,55~59세,1551,1533,18,
중랑구,묵2동,60~64세,1590,1575,15,
중랑구,묵2동,65~69세,1451,1447,4,
중랑구,묵2동,70~74세,1135,1128,7,
중랑구,묵2동,75~79세,730,730,-,
중랑구,묵2동,80~84세,551,550,1,
중랑구,묵2동,85~89세,262,262,-,
중랑구,묵2동,90~94세,79,79,-,
중랑구,묵2동,95~99세,11,11,-,
중랑구,묵2동,100세 이상,3,3,-,
중랑구,망우3동,합계,15867,15338,529,
중랑구,망우3동,0~4세,250,220,30,
중랑구,망우3동,5~9세,307,275,32,
중랑구,망우3동,10~14세,388,361,27,
중랑구,망우3동,15~19세,485,457,28,
중랑구,망우3동,20~24세,772,687,85,
중랑구,망우3동,25~29세,1147,1073,74,
중랑구,망우3동,30~34세,1176,1117,59,
중랑구,망우3동,35~39세,918,860,58,
중랑구,망우3동,40~44세,999,958,41,
중랑구,망우3동,45~49세,926,897,29,
중랑구,망우3동,50~54세,1335,1310,25,
중랑구,망우3동,55~59세,1589,1567,22,
중랑구,망우3동,60~64세,1625,1614,11,
중랑구,망우3동,65~69세,1429,1422,7,
중랑구,망우3동,70~74세,955,954,1,
중랑구,망우3동,75~79세,713,713,-,
중랑구,망우3동,80~84세,485,485,-,
중랑구,망우3동,85~89세,240,240,-,
중랑구,망우3동,90~94세,101,101,-,
중랑구,망우3동,95~99세,26,26,-,
중랑구,망우3동,100세 이상,1,1,-,
중랑구,신내1동,합계,37118,36940,178,
중랑구,신내1동,0~4세,845,841,4,
중랑구,신내1동,5~9세,1143,1140,3,
중랑구,신내1동,10~14세,1855,1851,4,
중랑구,신내1동,15~19세,1845,1842,3,
중랑구,신내1동,20~24세,1796,1783,13,
중랑구,신내1동,25~29세,2150,2135,15,
중랑구,신내1동,30~34세,2477,2455,22,
중랑구,신내1동,35~39세,2170,2132,38,
중랑구,신내1동,40~44세,2630,2605,25,
중랑구,신내1동,45~49세,2670,2659,11,
중랑구,신내1동,50~54세,2921,2906,15,
중랑구,신내1동,55~59세,3144,3137,7,
중랑구,신내1동,60~64세,3311,3303,8,
중랑구,신내1동,65~69세,2891,2884,7,
중랑구,신내1동,70~74세,1980,1978,2,
중랑구,신내1동,75~79세,1472,1471,1,
중랑구,신내1동,80~84세,1008,1008,-,
중랑구,신내1동,85~89세,548,548,-,
중랑구,신내1동,90~94세,202,202,-,
중랑구,신내1동,95~99세,48,48,-,
중랑구,신내1동,100세 이상,12,12,-,
중랑구,신내2동,합계,19334,19243,91,
중랑구,신내2동,0~4세,396,394,2,
중랑구,신내2동,5~9세,525,525,-,
중랑구,신내2동,10~14세,641,640,1,
중랑구,신내2동,15~19세,697,696,1,
중랑구,신내2동,20~24세,851,845,6,
중랑구,신내2동,25~29세,1135,1121,14,
중랑구,신내2동,30~34세,1483,1465,18,
중랑구,신내2동,35~39세,1270,1260,10,
중랑구,신내2동,40~44세,1360,1352,8,
중랑구,신내2동,45~49세,1315,1306,9,
중랑구,신내2동,50~54세,1555,1550,5,
중랑구,신내2동,55~59세,1629,1621,8,
중랑구,신내2동,60~64세,1648,1642,6,
중랑구,신내2동,65~69세,1730,1727,3,
중랑구,신내2동,70~74세,1219,1219,-,
중랑구,신내2동,75~79세,812,812,-,
중랑구,신내2동,80~84세,565,565,-,
중랑구,신내2동,85~89세,348,348,-,
중랑구,신내2동,90~94세,124,124,-,
중랑구,신내2동,95~99세,25,25,-,
중랑구,신내2동,100세 이상,6,6,-,
중랑구,면목본동,합계,33051,32173,878,
중랑구,면목본동,0~4세,511,486,25,
중랑구,면목본동,5~9세,584,558,26,
중랑구,면목본동,10~14세,729,713,16,
중랑구,면목본동,15~19세,811,781,30,
중랑구,면목본동,20~24세,1722,1562,160,
중랑구,면목본동,25~29세,3083,2918,165,
중랑구,면목본동,30~34세,3265,3164,101,
중랑구,면목본동,35~39세,2259,2200,59,
중랑구,면목본동,40~44세,2160,2103,57,
중랑구,면목본동,45~49세,2046,1993,53,
중랑구,면목본동,50~54세,2762,2706,56,
중랑구,면목본동,55~59세,3046,2982,64,
중랑구,면목본동,60~64세,2993,2953,40,
중랑구,면목본동,65~69세,2514,2493,21,
중랑구,면목본동,70~74세,1732,1727,5,
중랑구,면목본동,75~79세,1326,1326,-,
중랑구,면목본동,80~84세,909,909,-,
중랑구,면목본동,85~89세,441,441,-,
중랑구,면목본동,90~94세,134,134,-,
중랑구,면목본동,95~99세,22,22,-,
중랑구,면목본동,100세 이상,2,2,-,
중랑구,면목3.8동,합계,24272,23752,520,
중랑구,면목3.8동,0~4세,399,386,13,
중랑구,면목3.8동,5~9세,438,428,10,
중랑구,면목3.8동,10~14세,508,494,14,
중랑구,면목3.8동,15~19세,677,655,22,
중랑구,면목3.8동,20~24세,1253,1145,108,
중랑구,면목3.8동,25~29세,1978,1874,104,
중랑구,면목3.8동,30~34세,2027,1981,46,
중랑구,면목3.8동,35~39세,1552,1511,41,
중랑구,면목3.8동,40~44세,1520,1489,31,
중랑구,면목3.8동,45~49세,1531,1504,27,
중랑구,면목3.8동,50~54세,1971,1936,35,
중랑구,면목3.8동,55~59세,2260,2234,26,
중랑구,면목3.8동,60~64세,2272,2244,28,
중랑구,면목3.8동,65~69세,2148,2139,9,
중랑구,면목3.8동,70~74세,1450,1446,4,
중랑구,면목3.8동,75~79세,1070,1068,2,
중랑구,면목3.8동,80~84세,707,707,-,
중랑구,면목3.8동,85~89세,375,375,-,
중랑구,면목3.8동,90~94세,106,106,-,
중랑구,면목3.8동,95~99세,26,26,-,
중랑구,면목3.8동,100세 이상,4,4,-,
중랑구,망우본동,합계,38659,38168,491,
중랑구,망우본동,0~4세,1252,1240,12,
중랑구,망우본동,5~9세,1427,1405,22,
중랑구,망우본동,10~14세,1151,1131,20,
중랑구,망우본동,15~19세,1148,1127,21,
중랑구,망우본동,20~24세,1630,1589,41,
중랑구,망우본동,25~29세,2739,2669,70,
중랑구,망우본동,30~34세,3595,3529,66,
중랑구,망우본동,35~39세,3147,3087,60,
중랑구,망우본동,40~44세,3108,3064,44,
중랑구,망우본동,45~49세,2441,2411,30,
중랑구,망우본동,50~54세,2795,2764,31,
중랑구,망우본동,55~59세,3003,2974,29,
중랑구,망우본동,60~64세,3216,3193,23,
중랑구,망우본동,65~69세,2983,2973,10,
중랑구,망우본동,70~74세,1940,1935,5,
중랑구,망우본동,75~79세,1400,1395,5,
중랑구,망우본동,80~84세,947,947,-,
중랑구,망우본동,85~89세,493,493,-,
중랑구,망우본동,90~94세,188,186,2,
중랑구,망우본동,95~99세,43,43,-,
중랑구,망우본동,100세 이상,13,13,-,
성북구,돈암1동,합계,14079,13971,108,
성북구,돈암1동,0~4세,308,307,1,
성북구,돈암1동,5~9세,319,317,2,
성북구,돈암1동,10~14세,444,442,2,
성북구,돈암1동,15~19세,540,539,1,
성북구,돈암1동,20~24세,842,826,16,
성북구,돈암1동,25~29세,969,940,29,
성북구,돈암1동,30~34세,982,974,8,
성북구,돈암1동,35~39세,879,866,13,
성북구,돈암1동,40~44세,907,895,12,
성북구,돈암1동,45~49세,855,845,10,
성북구,돈암1동,50~54세,1242,1236,6,
성북구,돈암1동,55~59세,1273,1271,2,
성북구,돈암1동,60~64세,1215,1209,6,
성북구,돈암1동,65~69세,1109,1109,-,
성북구,돈암1동,70~74세,780,780,-,
성북구,돈암1동,75~79세,604,604,-,
성북구,돈암1동,80~84세,456,456,-,
성북구,돈암1동,85~89세,246,246,-,
성북구,돈암1동,90~94세,89,89,-,
성북구,돈암1동,95~99세,18,18,-,
성북구,돈암1동,100세 이상,2,2,-,
성북구,돈암2동,합계,23223,23098,125,
성북구,돈암2동,0~4세,578,576,2,
성북구,돈암2동,5~9세,942,940,2,
성북구,돈암2동,10~14세,1226,1223,3,
성북구,돈암2동,15~19세,1305,1301,4,
성북구,돈암2동,20~24세,1265,1255,10,
성북구,돈암2동,25~29세,1340,1329,11,
성북구,돈암2동,30~34세,1329,1314,15,
성북구,돈암2동,35~39세,1407,1394,13,
성북구,돈암2동,40~44세,1790,1778,12,
성북구,돈암2동,45~49세,1934,1919,15,
성북구,돈암2동,50~54세,2357,2340,17,
성북구,돈암2동,55~59세,1982,1973,9,
성북구,돈암2동,60~64세,1705,1699,6,
